ID,SalePrice
2735,137392.2316666676
2736,140770.7546887538
2737,123156.76197028138
2738,135380.96168797283
2739,161079.3988192192
2740,135962.64148271192
2741,148649.77496415714
2742,151517.46505786266
2743,155376.10214008077
2744,160745.5200337942
2745,139388.53993017538
2746,136441.72640703997
2747,144383.3038753815
2748,124239.8907585114
2749,129474.1623736984
2750,131833.20725754258
2751,135004.00756452285
2752,188717.30590002763
2753,144243.30284315688
2754,207867.3916260962
2755,132316.55071663362
2756,93717.39825351548
2757,67361.7071876465
2758,87337.28949388866
2759,156563.83775253486
2760,123972.06894563734
2761,145959.24005229573
2762,143474.2575846377
2763,184488.42111506846
2764,143456.46470337262
2765,280303.65465870406
2766,135903.18626985667
2767,85732.91149824717
2768,129398.15813782555
2769,131696.18137711397
2770,137678.07465198194
2771,109309.98054729431
2772,112606.67563472834
2773,166750.83738254473
2774,142619.5001452926
2775,116412.10092326574
2776,137499.72163585623
2777,140511.02049782607
2778,100873.84298364424
2779,125879.75206637333
2780,95567.88886470892
2781,96308.72248630947
2782,92131.25528535833
2783,96537.99186696447
2784,121710.16761910619
2785,136897.98648457567
2786,68236.2032578024
2787,123908.08352112844
2788,75431.58116963951
2789,168013.1206032796
2790,93083.20381949245
2791,108877.34161767972
2792,59866.33594892131
2793,163868.33345083255
2794,96753.5222297949
2795,122933.32702385096
2796,98189.48670781273
2797,207936.75185231652
2798,109697.36141950513
2799,117452.21022822509
2800,64409.512485140076
2801,107945.84510281592
2802,130831.7431139402
2803,170888.87357574952
2804,130026.2991854039
2805,98820.53616993115
2806,82117.76136273482
2807,154751.2531327016
2808,147773.0854949523
2809,134502.57148921283
2810,129654.1481219918
2811,159789.23113729755
2812,158720.81624433433
2813,157643.2257322984
2814,154930.52879771008
2815,103980.9329500962
2816,241704.63178713573
2817,152993.31053713858
2818,131303.6697430063
2819,168157.36995274413
2820,139202.57809535804
2821,109411.73462883226
2822,198700.88713966048
2823,332486.19471810176
2824,183739.5256578299
2825,146688.15393318445
2826,133470.29082186738
2827,138592.5327961078
2828,224009.5906370169
2829,214107.9228989135
2830,233358.4521508236
2831,175570.95612029656
2832,262385.3623056052
2833,294116.8349062859
2834,215595.97214944553
2835,216787.40730666916
2836,192317.22618492434
2837,153802.40243529098
2838,148406.4020492623
2839,174949.91493929268
2840,201566.2321076431
2841,205568.16962439194
2842,231878.66142655764
2843,149616.92535853712
2844,164766.81930540173
2845,123608.61177007451
2846,211895.04269335011
2847,204208.96409886808
2848,217159.14278534663
2849,199493.35710898123
2850,280584.16871581285
2851,220076.48056977463
2852,234575.78379550792
2853,240125.69425139023
2854,140054.479540175
2855,201165.97411427292
2856,201788.03882457133
2857,187099.39678323624
2858,203375.47690070048
2859,117678.76969704892
2860,125143.31732691229
2861,124020.63426524043
2862,197229.68159777162
2863,129325.81216306552
2864,249101.26395805948
2865,139242.9458836481
2866,140096.2868285137
2867,99541.93164333071
2868,95005.80059121267
2869,106307.47179555753
2870,119825.49749170199
2871,82503.60430772186
2872,50810.2320858272
2873,97050.93824831542
2874,147154.59920755375
2875,115265.37245869379
2876,163212.95781745814
2877,144779.73868489722
2878,161357.20929174335
2879,140285.23155847413
2880,102695.09069777548
2881,144353.61010945422
2882,175610.21400173078
2883,194180.0564582801
2884,193359.70933154394
2885,188893.99784046886
2886,238946.6510081442
2887,95123.44711773221
2888,137017.5341178344
2889,55833.61715279256
2890,81799.26697218373
2891,138390.4776855917
2892,48385.924153629836
2893,80399.35769784987
2894,57646.3557795322
2895,324656.02768039354
2896,284051.13354151975
2897,205312.79563293466
2898,147104.35407515787
2899,209929.81739959389
2900,158035.33094510698
2901,209505.81487696324
2902,193824.5008291675
2903,343535.69902048836
2904,352241.86232404347
2905,85857.81188505371
2906,193020.58273060448
2907,110445.60275112289
2908,130116.45332942206
2909,149101.97546512808
2910,79563.93690304802
2911,81013.50124492912
2912,144717.8017361227
2913,82438.30273057273
2914,76736.39294426344
2915,84306.48674186946
2916,82612.98787733587
2917,166986.38919079077
2918,117200.93415231482
2919,221606.76408712112
